tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorites,retweets,user_followers,user_favourites,date_time,breed,confidence,year,month,day
743253157753532416,2016-06-16 01:25:36+00:00,Twitter for iPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10,10,Kilo,puppo,3937,1125,9268934,146818,2016-06-16 01:25:36+00:00,malamute,0.442612,2016,June,Thursday
743222593470234624,2016-06-15 23:24:09+00:00,Twitter for iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12,10,no name,pupper,5748,1745,9268934,146818,2016-06-15 23:24:09+00:00,kuvasz,0.350629,2016,June,Wednesday
743210557239623680,2016-06-15 22:36:19+00:00,Twitter for iPhone,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,10,10,Kayla,none,3563,1239,9268934,146818,2016-06-15 22:36:19+00:00,golden_retriever,0.930705,2016,June,Wednesday
742528092657332225,2016-06-14 01:24:27+00:00,Twitter for iPhone,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1",10,10,Maxaroni,none,4117,1798,9268934,146818,2016-06-14 01:24:27+00:00,none,0.0,2016,June,Tuesday
742465774154047488,2016-06-13 21:16:49+00:00,Twitter for iPhone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z","https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",14,10,no name,pupper,6768,3616,9268934,146818,2016-06-13 21:16:49+00:00,none,0.0,2016,June,Monday
742423170473463808,2016-06-13 18:27:32+00:00,Twitter for iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12,10,Bell,none,9122,3432,9268934,146818,2016-06-13 18:27:32+00:00,pug,0.99731,2016,June,Monday
742385895052087300,2016-06-13 15:59:24+00:00,Twitter for iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11,10,Phil,none,6307,1781,9268934,146818,2016-06-13 15:59:24+00:00,Cardigan,0.5669109999999999,2016,June,Monday
742161199639494656,2016-06-13 01:06:33+00:00,Twitter for iPhone,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,https://twitter.com/dog_rates/status/742161199639494656/photo/1,12,10,Doug,none,4012,1249,9268934,146818,2016-06-13 01:06:33+00:00,none,0.0,2016,June,Monday
742150209887731712,2016-06-13 00:22:53+00:00,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8,10,Edmund,pupper,4731,1406,9268934,146818,2016-06-13 00:22:53+00:00,French_bulldog,0.0714143999999999,2016,June,Monday
741793263812808706,2016-06-12 00:44:30+00:00,Twitter for iPhone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",10,10,no name,none,4222,1388,9268934,146818,2016-06-12 00:44:30+00:00,kuvasz,0.311325,2016,June,Sunday
741743634094141440,2016-06-11 21:27:17+00:00,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11,10,Aqua,pupper,7564,2509,9268934,146818,2016-06-11 21:27:17+00:00,Labrador_retriever,0.786089,2016,June,Saturday
741438259667034112,2016-06-11 01:13:51+00:00,Twitter for iPhone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://twitter.com/dog_rates/status/741438259667034112/photo/1,9,10,Tucker,none,3423,749,9268934,146818,2016-06-11 01:13:51+00:00,Chesapeake_Bay_retriever,0.292675,2016,June,Saturday
741303864243200000,2016-06-10 16:19:48+00:00,Twitter for iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12,10,Theodore,none,8154,2934,9268934,146818,2016-06-10 16:19:48+00:00,Chihuahua,0.7681560000000001,2016,June,Friday
741067306818797568,2016-06-10 00:39:48+00:00,Twitter for iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12,10,no name,doggo,8880,2820,9268936,146818,2016-06-10 00:39:48+00:00,golden_retriever,0.843799,2016,June,Friday
740995100998766593,2016-06-09 19:52:53+00:00,Twitter for iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10,10,Leo,none,5847,2479,9268936,146818,2016-06-09 19:52:53+00:00,malamute,0.454363,2016,June,Thursday
740711788199743490,2016-06-09 01:07:06+00:00,Twitter for iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9,10,no name,none,3156,866,9268937,146818,2016-06-09 01:07:06+00:00,toy_poodle,0.388277,2016,June,Thursday
740699697422163968,2016-06-09 00:19:04+00:00,Twitter for iPhone,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,https://twitter.com/dog_rates/status/740699697422163968/photo/1,8,10,Chip,none,2654,710,9268937,146818,2016-06-09 00:19:04+00:00,none,0.0,2016,June,Thursday
740676976021798912,2016-06-08 22:48:46+00:00,Twitter for iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11,10,Baloo,pupper,16878,6234,9268937,146818,2016-06-08 22:48:46+00:00,Norwegian_elkhound,0.275225,2016,June,Wednesday
740373189193256964,2016-06-08 02:41:38+00:00,Twitter for iPhone,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ","https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",14,10,no name,none,32633,12158,9268938,146818,2016-06-08 02:41:38+00:00,golden_retriever,0.8076439999999999,2016,June,Wednesday
740365076218183684,2016-06-08 02:09:24+00:00,Twitter for iPhone,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,https://twitter.com/dog_rates/status/740365076218183684/photo/1,10,10,no name,none,2256,390,9268938,146818,2016-06-08 02:09:24+00:00,none,0.0,2016,June,Wednesday
740359016048689152,2016-06-08 01:45:19+00:00,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9,10,Chase,none,3051,798,9268938,146818,2016-06-08 01:45:19+00:00,golden_retriever,0.8636870000000001,2016,June,Wednesday
740214038584557568,2016-06-07 16:09:13+00:00,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10,10,no name,none,6196,1792,9268938,146818,2016-06-07 16:09:13+00:00,Chesapeake_Bay_retriever,0.586414,2016,June,Tuesday
739979191639244800,2016-06-07 00:36:02+00:00,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12,10,Nollie,none,18548,5394,9268938,146818,2016-06-07 00:36:02+00:00,Irish_water_spaniel,0.2858,2016,June,Tuesday
739932936087216128,2016-06-06 21:32:13+00:00,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10,10,Rorie,none,3766,988,9268938,146818,2016-06-06 21:32:13+00:00,redbone,0.243904,2016,June,Monday
739844404073074688,2016-06-06 15:40:26+00:00,Twitter for iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12,10,Simba,none,3537,792,9268938,146818,2016-06-06 15:40:26+00:00,toy_poodle,0.342397,2016,June,Monday
739606147276148736,2016-06-05 23:53:41+00:00,Twitter for iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9,10,Benji,pupper,5005,1497,9268938,146818,2016-06-05 23:53:41+00:00,Blenheim_spaniel,0.933755,2016,June,Sunday
739544079319588864,2016-06-05 19:47:03+00:00,Twitter for iPhone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10,10,no name,none,36548,19310,9268938,146818,2016-06-05 19:47:03+00:00,Labrador_retriever,0.967397,2016,June,Sunday
739485634323156992,2016-06-05 15:54:48+00:00,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6,10,Kyle,none,6613,2648,9268938,146818,2016-06-05 15:54:48+00:00,Walker_hound,0.640256,2016,June,Sunday
739238157791694849,2016-06-04 23:31:25+00:00,Twitter for iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,https://twitter.com/dog_rates/status/739238157791694849/video/1,13,10,no name,doggo,107375,52990,9268938,146818,2016-06-04 23:31:25+00:00,Eskimo_dog,0.503372,2016,June,Saturday
738885046782832640,2016-06-04 00:08:17+00:00,Twitter for iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11,10,Charles,none,3507,1049,9268938,146818,2016-06-04 00:08:17+00:00,American_Staffordshire_terrier,0.0155351,2016,June,Saturday
738883359779196928,2016-06-04 00:01:35+00:00,Twitter for iPhone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10,10,no name,none,3055,724,9268938,146818,2016-06-04 00:01:35+00:00,Labrador_retriever,0.691137,2016,June,Saturday
738537504001953792,2016-06-03 01:07:16+00:00,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11,10,Bayley,puppo,4716,1402,9268938,146818,2016-06-03 01:07:16+00:00,chow,0.808737,2016,June,Friday
738402415918125056,2016-06-02 16:10:29+00:00,Twitter for iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",https://twitter.com/dog_rates/status/738402415918125056/photo/1,10,10,no name,none,3021,744,9268938,146818,2016-06-02 16:10:29+00:00,cocker_spaniel,0.346695,2016,June,Thursday
738184450748633089,2016-06-02 01:44:22+00:00,Twitter for iPhone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",https://twitter.com/dog_rates/status/738184450748633089/photo/1,9,10,no name,none,3989,1111,9268938,146818,2016-06-02 01:44:22+00:00,Bedlington_terrier,0.289471,2016,June,Thursday
738166403467907072,2016-06-02 00:32:39+00:00,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12,10,Axel,none,8099,3048,9268938,146818,2016-06-02 00:32:39+00:00,keeshond,0.8788860000000001,2016,June,Thursday
738156290900254721,2016-06-01 23:52:28+00:00,Twitter for iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10,10,Storkson,none,2295,587,9268938,146818,2016-06-01 23:52:28+00:00,pug,0.751758,2016,June,Wednesday
737826014890496000,2016-06-01 02:00:04+00:00,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10,10,Remy,none,4846,1614,9268938,146818,2016-06-01 02:00:04+00:00,vizsla,0.990391,2016,June,Wednesday
737800304142471168,2016-06-01 00:17:54+00:00,Twitter for iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10,10,Bella,none,9292,3181,9268938,146818,2016-06-01 00:17:54+00:00,malamute,0.374682,2016,June,Wednesday
737678689543020544,2016-05-31 16:14:39+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11,10,no name,none,4642,1205,9268938,146818,2016-05-31 16:14:39+00:00,Pembroke,0.935307,2016,May,Tuesday
737445876994609152,2016-05-31 00:49:32+00:00,Twitter for iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13,10,no name,floofer,9477,4077,9268938,146818,2016-05-31 00:49:32+00:00,Samoyed,0.400568,2016,May,Tuesday
737322739594330112,2016-05-30 16:40:14+00:00,Twitter for iPhone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,https://twitter.com/dog_rates/status/737322739594330112/photo/1,9,10,Lily,none,3331,738,9268938,146818,2016-05-30 16:40:14+00:00,none,0.0,2016,May,Monday
737310737551491075,2016-05-30 15:52:33+00:00,Twitter for iPhone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,https://twitter.com/dog_rates/status/737310737551491075/video/1,13,10,no name,none,13566,6768,9268938,146818,2016-05-30 15:52:33+00:00,none,0.0,2016,May,Monday
736736130620620800,2016-05-29 01:49:16+00:00,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13,10,Chadrick,none,3897,1547,9268938,146818,2016-05-29 01:49:16+00:00,schipperke,0.545502,2016,May,Sunday
736365877722001409,2016-05-28 01:18:00+00:00,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11,10,Rory,pupper,3688,1120,9268938,146818,2016-05-28 01:18:00+00:00,toy_poodle,0.082606,2016,May,Saturday
736225175608430592,2016-05-27 15:58:54+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10,10,no name,none,7508,2552,9268938,146818,2016-05-27 15:58:54+00:00,Labrador_retriever,0.399217,2016,May,Friday
736010884653420544,2016-05-27 01:47:23+00:00,Twitter for iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",10,10,no name,none,7273,2716,9268938,146818,2016-05-27 01:47:23+00:00,golden_retriever,0.553901,2016,May,Friday
735991953473572864,2016-05-27 00:32:10+00:00,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",11,10,Maxaroni,none,3307,1038,9268938,146818,2016-05-27 00:32:10+00:00,cocker_spaniel,0.961643,2016,May,Friday
735648611367784448,2016-05-26 01:47:51+00:00,Twitter for iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12,10,no name,pupper,3745,1018,9268938,146818,2016-05-26 01:47:51+00:00,Pembroke,0.4625939999999999,2016,May,Thursday
735635087207878657,2016-05-26 00:54:06+00:00,Twitter for iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",11,10,Dakota,none,5683,2151,9268938,146818,2016-05-26 00:54:06+00:00,pug,0.8918709999999999,2016,May,Thursday
735274964362878976,2016-05-25 01:03:06+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",11,10,no name,none,12070,4559,9268938,146818,2016-05-25 01:03:06+00:00,none,0.0,2016,May,Wednesday
735256018284875776,2016-05-24 23:47:49+00:00,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8,10,Kellogg,doggo,3077,804,9268938,146818,2016-05-24 23:47:49+00:00,Staffordshire_bullterrier,0.523191,2016,May,Tuesday
735137028879360001,2016-05-24 15:55:00+00:00,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9,10,Buckley,pupper,2886,887,9268938,146818,2016-05-24 15:55:00+00:00,Walker_hound,0.413535,2016,May,Tuesday
734912297295085568,2016-05-24 01:02:00+00:00,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,https://twitter.com/dog_rates/status/734912297295085568/photo/1,10,10,Jax,none,2552,473,9268938,146818,2016-05-24 01:02:00+00:00,Maltese_dog,0.847292,2016,May,Tuesday
734787690684657664,2016-05-23 16:46:51+00:00,Twitter for iPhone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",13,10,no name,none,11599,5774,9268938,146818,2016-05-23 16:46:51+00:00,golden_retriever,0.883991,2016,May,Monday
734776360183431168,2016-05-23 16:01:50+00:00,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,https://twitter.com/dog_rates/status/734776360183431168/photo/1,11,10,Livvie,none,2328,491,9268938,146818,2016-05-23 16:01:50+00:00,Siberian_husky,0.304902,2016,May,Monday
733828123016450049,2016-05-21 01:13:53+00:00,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",10,10,Terry,none,3313,718,9268938,146818,2016-05-21 01:13:53+00:00,beagle,0.4723239999999999,2016,May,Saturday
733822306246479872,2016-05-21 00:50:46+00:00,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10,10,Moose,floofer,3395,932,9268938,146818,2016-05-21 00:50:46+00:00,Lhasa,0.457356,2016,May,Saturday
733482008106668032,2016-05-20 02:18:32+00:00,Twitter for iPhone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",https://twitter.com/dog_rates/status/733482008106668032/photo/1,10,10,no name,none,2884,856,9268938,146818,2016-05-20 02:18:32+00:00,French_bulldog,0.619382,2016,May,Friday
733460102733135873,2016-05-20 00:51:30+00:00,Twitter for iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,https://twitter.com/dog_rates/status/733460102733135873/photo/1,11,10,Hermione,none,3878,1144,9268938,146818,2016-05-20 00:51:30+00:00,chow,0.931275,2016,May,Friday
733109485275860992,2016-05-19 01:38:16+00:00,Twitter for iPhone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,12,10,no name,doggo,49452,15572,9268939,146818,2016-05-19 01:38:16+00:00,golden_retriever,0.945523,2016,May,Thursday
732732193018155009,2016-05-18 00:39:02+00:00,Twitter for iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,https://twitter.com/dog_rates/status/732732193018155009/photo/1,12,10,Ralpher,none,2236,484,9268939,146818,2016-05-18 00:39:02+00:00,Staffordshire_bullterrier,0.127969,2016,May,Wednesday
732726085725589504,2016-05-18 00:14:46+00:00,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11,10,Aldrick,none,3302,801,9268939,146818,2016-05-18 00:14:46+00:00,Pomeranian,0.961902,2016,May,Wednesday
732585889486888962,2016-05-17 14:57:41+00:00,Twitter for iPhone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp","https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1",10,10,no name,none,3369,713,9268939,146818,2016-05-17 14:57:41+00:00,Staffordshire_bullterrier,0.843359,2016,May,Tuesday
732375214819057664,2016-05-17 01:00:32+00:00,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11,10,Kyle,doggo,7451,2292,9268939,146818,2016-05-17 01:00:32+00:00,basset,0.000547053,2016,May,Tuesday
732005617171337216,2016-05-16 00:31:53+00:00,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry,none,13731,4891,9268939,146818,2016-05-16 00:31:53+00:00,English_setter,0.677408,2016,May,Monday
731285275100512256,2016-05-14 00:49:30+00:00,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12,10,Solomon,none,3227,904,9268939,146818,2016-05-14 00:49:30+00:00,Pembroke,0.967103,2016,May,Saturday
730924654643314689,2016-05-13 00:56:32+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,https://twitter.com/dog_rates/status/730924654643314689/photo/1,9,10,no name,none,5663,1796,9268939,146818,2016-05-13 00:56:32+00:00,Newfoundland,0.0862411,2016,May,Friday
730573383004487680,2016-05-12 01:40:42+00:00,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10,10,Rooney,pupper,4486,1922,9268939,146818,2016-05-12 01:40:42+00:00,American_Staffordshire_terrier,0.810158,2016,May,Thursday
730427201120833536,2016-05-11 15:59:50+00:00,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11,10,Crystal,none,3211,943,9268939,146818,2016-05-11 15:59:50+00:00,Eskimo_dog,0.682082,2016,May,Wednesday
730211855403241472,2016-05-11 01:44:07+00:00,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11,10,Ziva,none,3510,960,9268939,146818,2016-05-11 01:44:07+00:00,pug,0.341663,2016,May,Wednesday
730196704625098752,2016-05-11 00:43:55+00:00,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,https://twitter.com/dog_rates/status/730196704625098752/photo/1,6,10,Charles,none,4453,1714,9268939,146818,2016-05-11 00:43:55+00:00,none,0.0,2016,May,Wednesday
729854734790754305,2016-05-10 02:05:03+00:00,Twitter for iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,https://twitter.com/dog_rates/status/729854734790754305/photo/1,11,10,Ollie,none,3722,1020,9268939,146818,2016-05-10 02:05:03+00:00,none,0.0,2016,May,Tuesday
